obstacle_density,radius_setting,test_case_num,source,destination,path_found_yours,path_length_yours,time_yours,nodes_yours,path_found_baseline,path_length_baseline,time_baseline,nodes_baseline,pvi,path_inflation_ratio,ssr
50,very_wide,64,2521929457,7940914786,True,9816.96132006544,7.852840900421143,7747,True,4504.1379791057025,0.021503925323486328,12111,67.0893177050975,2.1795427594814933,36.0333581042028
50,very_wide,65,1835407695,3487210686,False,0,0.0004532337188720703,0,True,8121.952377266135,0.06509995460510254,32385,-1,-1,100.0
50,very_wide,66,3092593576,2039616841,True,3367.430281246503,1.653028964996338,1669,True,3367.430281246503,0.013966083526611328,7487,38.158397741156364,1.0,77.70802724722853
50,very_wide,67,3544247345,3512649781,True,29210.483487971123,13.59116506576538,13122,True,29210.483487971123,0.08413481712341309,47375,4.0528014430590735,1.0,72.30184696569921
50,very_wide,68,11107126643,2093231601,False,0,0.0009191036224365234,0,True,5694.584439160986,0.040780067443847656,22647,-1,-1,100.0
50,very_wide,69,2085592141,2172903345,True,7502.715394499815,9.236916065216064,8678,True,4695.6842103856825,0.04199719429016113,22675,43.80307240113834,1.5977895996297367,61.72877618522602
50,very_wide,70,3567339063,6091848381,True,2789.331875342636,1.3919460773468018,1494,True,2789.331875342636,0.007809162139892578,3944,5.657070998800405,1.0,62.11967545638946
50,very_wide,71,3491211765,11939650698,False,0,0.00018286705017089844,0,True,25860.85071583444,0.12613511085510254,66608,-1,-1,100.0
50,very_wide,72,1124430100,2516891951,False,0,20.494211196899414,19752,True,5544.630596600247,0.01948094367980957,10432,-1,-1,-89.340490797546
50,very_wide,73,2552348289,3504190682,True,15182.95295335236,11.03904414176941,11061,True,10178.563503392525,0.08416223526000977,40632,32.767745047123306,1.4916596971951757,72.77761370348495
50,very_wide,74,3491211767,10749874175,False,0,0.0003390312194824219,0,True,21613.690385195045,0.11591720581054688,65787,-1,-1,100.0
50,very_wide,75,1880051628,2523861482,True,7245.859745896676,6.206576108932495,6223,True,6714.570804972048,0.03236579895019531,17904,7.765656573402994,1.0791247804746085,65.24240393208221
50,very_wide,76,4631691578,3500528663,True,4709.15884122297,1.1580572128295898,1186,True,4260.5725110028125,0.007850885391235352,4164,6.882733915431559,1.105287805585211,71.51777137367917
50,very_wide,77,1832593971,1400078353,True,5576.345218235958,4.4053709506988525,4571,True,5848.563285898472,0.03331398963928223,18297,30.261629283104067,0.9534555660329672,75.01776247472263
50,very_wide,78,2516924629,1883487759,True,12782.466323900919,9.263467073440552,9099,True,8487.288572024301,0.051325082778930664,28696,54.21918964607209,1.5060718408979672,68.29174797881238
50,very_wide,79,3489882356,3491013122,True,16701.161299078467,6.864432096481323,6803,True,14264.508003154036,0.03172898292541504,17999,7.088386700332918,1.1708193016811839,62.20345574754154
50,very_wide,80,3505689863,2105153066,True,18117.626751523643,15.577789783477783,15255,True,18146.519985960334,0.11566901206970215,64662,13.002274716490994,0.998407780970729,76.40809130555813
50,very_wide,81,3490991238,10115884297,False,0,0.0005660057067871094,0,True,8058.700280693966,0.0146331787109375,8191,-1,-1,100.0
50,very_wide,82,1832594075,3489257082,True,8776.587617349729,9.919650077819824,9524,True,8776.587617349729,0.06557011604309082,35451,6.859324121709812,1.0,73.13474937237314
50,very_wide,83,1480927624,2191994431,False,0,20.13270401954651,19944,True,6775.2128029039795,0.04163694381713867,22801,-1,-1,12.53015218630762
50,very_wide,84,2355854521,1957364523,True,22577.46397535221,17.728654146194458,17117,True,17343.716006890703,0.11233210563659668,61322,14.679596253911736,1.3017662400826977,72.08668993183522
50,very_wide,85,1280126363,12065060516,True,7211.119485223169,5.808193922042847,5503,True,5032.852216051462,0.03689980506896973,20996,55.067633118818314,1.4328097022647472,73.79024576109735
50,very_wide,86,1275274775,2169447682,False,0,0.00019598007202148438,0,True,5160.743235545743,0.03633928298950195,14725,-1,-1,100.0
50,very_wide,87,1835495789,5450241679,False,0,0.00025200843811035156,0,True,6589.661233572702,0.05775284767150879,32150,-1,-1,100.0
50,very_wide,88,5042508097,3488665239,True,2350.477053614569,0.931053876876831,907,True,2350.477053614569,0.003834962844848633,2292,0.0,1.0,60.42757417102966
50,very_wide,89,3498388295,1124354329,False,0,0.0002319812774658203,0,True,5764.636858519826,0.02990412712097168,16791,-1,-1,100.0
50,very_wide,90,1979266939,11347926989,False,0,0.00012612342834472656,0,True,3986.371998713856,0.01800227165222168,10156,-1,-1,100.0
50,very_wide,91,1273478057,11052131865,False,0,9.608268737792969e-05,0,True,5521.517183224158,0.05236101150512695,28855,-1,-1,100.0
50,very_wide,92,6098737553,3824958181,True,8521.651082002114,8.926882982254028,8564,True,7842.25792345377,0.07011795043945312,38775,26.11123596456304,1.0866323404789442,77.91360412637009
50,very_wide,93,12323021593,12854763032,True,10130.223927550545,11.710975885391235,11444,True,9099.711875562929,0.07818198204040527,42088,18.652653924048575,1.1132466682549624,72.80935183425204
50,very_wide,94,2115566297,1950493587,False,0,0.0015380382537841797,0,True,3939.679454469247,0.015249967575073242,8705,-1,-1,100.0
50,very_wide,95,3490877304,11850627647,False,0,20.75178599357605,19687,True,7752.258075303861,0.025636911392211914,14261,-1,-1,-38.04782273332865
50,very_wide,96,3318269307,3144158732,True,4104.534268239499,0.8450219631195068,852,True,4104.534268239499,0.003874063491821289,2219,3.486820098070245,1.0,61.604326273095985
50,very_wide,97,1931372210,1832349710,False,0,0.0005090236663818359,0,True,6917.771336875828,0.046504974365234375,25413,-1,-1,100.0
50,very_wide,98,6290088001,6072430239,False,0,20.824283838272095,19893,True,11162.64894542082,0.08579182624816895,45631,-1,-1,56.40463719839583
50,very_wide,99,2516868263,10636203372,False,0,0.0009870529174804688,0,True,3768.2669295074934,0.00848698616027832,4720,-1,-1,100.0
50,very_wide,100,2303826373,9469153932,True,5021.458803662884,4.729541063308716,4753,True,4249.140824382803,0.027158021926879883,15193,24.419684203397544,1.1817586216131732,68.71585598630948
150,tight,1,3479168346,1273357595,True,43496.20965907209,84.48941802978516,27501,True,43152.91766419638,0.12800002098083496,71961,0.8917767204461229,1.0079552441284994,61.78346604410723
150,tight,2,2167631058,3481893581,True,22472.053753363212,70.19819808006287,23241,True,22472.053753363212,0.11502909660339355,61773,1.7260953372274241,1.0,62.37676654849206
150,tight,3,1832593795,8514323209,True,3535.912141682475,5.315184831619263,1790,True,3535.912141682475,0.00851893424987793,4642,0.0,1.0,61.439034898750535
150,tight,4,3491107647,2236941346,True,22745.847466553732,78.56328701972961,25577,True,20391.001670862293,0.12094306945800781,67562,1.7053181798849577,1.1154845570463756,62.14292057665551
150,tight,5,913498558,1835407716,True,11424.35221595401,44.769412994384766,15107,True,11543.425949062115,0.06979680061340332,38864,0.0,0.9896847146043519,61.12855084396871
150,tight,6,2168022200,1835496063,True,6385.529247118542,26.31273603439331,9030,True,6385.529247118542,0.04369187355041504,24182,0.0,1.0,62.65817550243984
150,tight,7,8514323209,6094752669,True,3123.445754203857,6.604398012161255,2443,True,3123.445754203857,0.011259078979492188,6169,0.0,1.0,60.398768033716976
150,tight,8,1274031326,3479110325,True,38203.10212919813,132.34231805801392,27112,True,38141.90871180438,0.12547612190246582,70954,2.5132921972618587,1.0016043616971588,61.789328297206644
150,tight,9,3517744265,3487889166,True,23843.1146897165,68.65870523452759,22965,True,23559.36594958346,0.10921978950500488,62178,2.88253261585348,1.012043988821272,63.065714561420435
150,tight,10,2185027111,268301695,False,0,0.0007328987121582031,0,True,4619.871596220789,0.03505587577819824,19716,-1,-1,100.0
150,tight,11,10013324803,2169351529,True,10624.85039675918,46.820724964141846,15938,True,10152.10934614784,0.07305765151977539,40850,1.4518642055248978,1.0465657957861456,60.98408812729499
150,tight,12,8794963017,10901289719,True,9450.189632023046,622.1550509929657,16969,True,9094.873383307975,0.07888197898864746,43784,0.7285300057166982,1.0390677509999415,61.24383336378586
150,tight,13,3501694602,2342125810,True,8429.81015308947,888.1136589050293,4038,True,7901.157960904627,0.015075922012329102,8336,0.0,1.0669081917866525,51.559500959692905
150,tight,14,1278041265,3491353855,True,10964.03035187528,193.5653519630432,18241,True,10574.38173731274,0.09882187843322754,45394,1.7682515040047024,1.0368483590097402,59.81627527867119
150,tight,15,3488053123,5524355240,True,3340.584919288161,0.49651503562927246,206,True,3340.584919288161,0.0009071826934814453,441,12.294884383503637,1.0,53.287981859410436
150,tight,16,2599227046,2516912122,True,6037.232259257358,23.703017234802246,7001,True,6037.232259257358,0.03633403778076172,19095,0.0,1.0,63.33595181984813
150,tight,17,10944006998,3074602034,True,7339.701613983516,40.065725326538086,12028,True,7159.954913822352,0.05657219886779785,31359,0.0,1.025104445813501,61.64418508243248
150,tight,18,3535737813,1835407915,True,8550.692428291097,38.660686016082764,12522,True,8785.517344479193,0.05964183807373047,33219,0.0,0.9732713616079013,62.30470513862549
150,tight,19,1832500331,10113638861,True,6368.89971489041,22.55771803855896,7467,True,6368.89971489041,0.035917043685913086,20265,0.0,1.0,63.15321983715766
150,tight,20,10006667081,3925033990,True,3907.8653409337685,11.677628993988037,3990,True,3531.233524084723,0.016319990158081055,9271,0.0,1.1066572953276055,56.9625714593895
150,tight,21,4515109737,11064139368,True,6680.898738182687,32.580435276031494,11218,True,6662.158053345915,0.055139780044555664,30309,1.308312727590079,1.0028130051383817,62.98789138539708
150,tight,22,3479147682,7070924830,False,0,84.44542908668518,28315,True,63802.935593736765,0.13182902336120605,72322,-1,-1,60.84870440529853
150,tight,23,2519156446,977632822,True,2898.8331310202348,2.233675956726074,806,True,2898.8331310202348,0.004133939743041992,2329,0.0,1.0,65.39287247745813
150,tight,24,2857860458,11056068705,True,4653.951130585285,14.720125198364258,5159,True,4577.784409459445,0.024567127227783203,13538,0.0,1.0166383373075523,61.892450879007235
150,tight,25,5068744258,11189424498,True,2702.1358076288943,5.16286826133728,1831,True,2499.7792933633473,0.009083032608032227,5101,4.2295911894939,1.080949752165234,64.1050774357969
150,tight,26,3498359660,9999912987,True,10380.13462421327,55.0889949798584,18549,True,9348.442354768467,0.08620691299438477,47973,0.0,1.1103598043708913,61.33450065661935
150,tight,27,11977562724,3498398454,True,1612.6343155927375,0.9839639663696289,370,True,1612.6343155927375,0.0014109611511230469,829,0.0,1.0,55.36791314837153
150,tight,28,3497331305,11782247430,True,8782.25545295916,40.7729229927063,13570,True,8482.52259862475,0.06870508193969727,34823,4.978974374000724,1.0353353440382234,61.03150216810729
150,tight,29,3487075884,3495377502,True,17849.46666495783,58.06781482696533,19519,True,17719.650811959036,0.09285569190979004,52244,0.7029547715017,1.007326095439261,62.63877191639231
150,tight,30,12772267800,5075056399,True,8962.918253674343,40.96907711029053,13870,True,8671.480125660777,0.06672477722167969,36329,0.0,1.033608810005934,61.82113463073578
150,tight,31,268310357,3484264519,True,15283.145185966992,65.27257490158081,21952,True,12181.792292378419,0.09169888496398926,50493,0.0,1.254589211435574,56.524666785495015
150,tight,32,2097604343,9874143977,True,4463.9958043563,4.720983028411865,1684,True,4463.9958043563,0.0074079036712646484,4266,1.4587938159693952,1.0,60.52508204406939
150,tight,33,3079800856,10945732686,True,2850.276343831078,4.084737777709961,1497,True,2850.276343831078,0.006834983825683594,3835,0.0,1.0,60.96479791395046
150,tight,34,3500178997,2521404887,True,34231.921061192275,82.4348931312561,27328,True,34231.921061192275,0.13555407524108887,71456,1.133120958425501,1.0,61.75548589341693
150,tight,35,1931989766,3487796010,True,23897.323348414393,78.08133912086487,25902,True,23702.41753786974,0.12240791320800781,67925,0.0,1.0082230350652313,61.866764814133234
150,tight,36,1278980981,2516860150,True,3265.930931552578,4.5592241287231445,1685,True,3265.930931552578,0.012129068374633789,4242,0.0,1.0,60.27817067421029
150,tight,37,2516880342,3512815583,True,13123.171063259244,32.47927904129028,11041,True,13123.171063259244,0.0554959774017334,28861,4.266592308925202,1.0,61.74422230691937
150,tight,38,6354396888,3487058837,True,12660.744610537673,56.51034188270569,18944,True,12334.906235759785,0.08723092079162598,48294,1.980176560241301,1.0264159587880173,60.773595063568976
150,tight,39,12615277928,12311365439,True,5911.318615018172,16.977137088775635,5873,True,4237.3214108094235,0.023064136505126953,12751,0.0,1.3950602378045656,53.940867382950366
150,tight,40,11052131889,3487119302,True,12916.003506983958,63.618844985961914,21447,True,11678.174177617175,0.1041102409362793,54592,0.5041845544859982,1.1059951076718184,60.71402403282532
150,tight,41,10779882929,3489575020,True,20254.035019391897,72.43987488746643,24098,True,20248.02707110546,0.11466598510742188,64510,4.656263105634128,1.000296717713056,62.64455123236707
150,tight,42,1317084931,5053149016,True,8502.427308508271,32.162532806396484,10735,True,8002.133175212717,0.04879879951477051,27748,1.8142866055056093,1.0625200958720928,61.31252702897506
150,tight,43,3482124174,10956817020,True,15518.669665965956,61.07867693901062,20467,True,15278.397271634209,0.0970618724822998,53339,2.499499508432244,1.0157262826761178,61.62845197697744
150,tight,44,2302338802,10926041122,True,6690.050962497248,18.194971084594727,6174,True,6520.938491139169,0.027048826217651367,14928,4.475249698824858,1.0259337626919613,58.64147909967845
150,tight,45,4366629260,1278029480,True,1985.3397532844008,2.4945969581604004,857,True,1985.3397532844008,0.003972053527832031,2310,0.0,1.0,62.900432900432904
150,tight,46,1832500249,3488934335,True,3768.620588520475,7.165307283401489,2589,True,3048.9446121560472,0.006206989288330078,3424,0.0,1.2360410135018858,24.386682242990652
150,tight,47,2515049090,1882601483,False,0,0.00109100341796875,0,True,4479.489183448038,0.028059959411621094,15676,-1,-1,100.0
150,tight,48,5364240728,8626730293,True,2989.3445519182396,2.2908620834350586,865,True,2846.936178753612,0.003480195999145508,2039,11.489850356560954,1.050021624730265,57.57724374693477
150,tight,49,10302113554,3166114448,True,1769.1215378799773,2.9808640480041504,1079,True,1769.1215378799773,0.00462794303894043,2799,0.0,1.0,61.45051804215791
150,tight,50,9913833760,6084075960,True,4412.495704136756,10.773205041885376,3716,True,4407.24674216798,0.01853799819946289,9666,5.232073661185671,1.0011909843663969,61.55596937719843
150,tight,51,1124354005,1954497029,True,5518.9947643759915,15.475183963775635,5288,True,5070.12981589228,0.025658845901489258,14403,0.0,1.0885312535936946,63.285426647226274
150,tight,52,3484823241,2194418722,True,16062.399723279214,52.22205185890198,17519,True,16062.399723279214,0.08537912368774414,46751,2.414888676029372,1.0,62.527004769951446
150,tight,53,2331016912,1954532218,True,4081.272379834595,7.557635068893433,2623,True,3925.94031987883,0.00978994369506836,5650,0.0,1.0395655683223832,53.575221238938056
150,tight,54,5100066222,11529704183,True,15186.802574523197,64.95233726501465,21599,True,15048.441553964956,0.10908985137939453,56985,0.2611407297322349,1.0091943753818007,62.09704308151267
150,tight,55,12597531704,3504112995,False,0,85.11827301979065,28319,True,30143.4761474437,0.1236727237701416,69434,-1,-1,59.2145058616816
150,tight,56,3484443455,6089506432,True,10424.196234769715,65.61542797088623,21916,True,11138.192755323578,0.10230803489685059,56770,0.6604582791407635,0.935896555550935,61.39510304738418
150,tight,57,11007221469,728152153,True,6158.924721310814,23.457338094711304,8046,True,6158.924721310814,0.037782907485961914,21140,1.419193324552376,1.0,61.93945127719962
150,tight,58,977632825,1950365695,True,8069.794778971769,27.94130301475525,9547,True,7787.789844565952,0.043686866760253906,24332,0.0,1.0362111638904317,60.763603485122474
150,tight,59,1887596102,11027577102,True,7436.734532249425,27.20575499534607,9099,True,6908.781869055859,0.041893959045410156,23125,2.1583209929317855,1.0764176193719828,60.652972972972975
150,tight,60,1835462250,10962868704,True,7189.120037915164,38.555596113204956,13129,True,7266.496643360606,0.06190776824951172,33051,0.725166124851781,0.9893515941390902,60.27654231339446
150,tight,61,1489359102,9999077133,True,2691.289142501676,3.8637290000915527,1335,True,2690.4380285619272,0.006328105926513672,3578,0.0,1.0003163477213426,62.68865287870319
150,tight,62,2516767938,3487964537,True,1759.9550648068823,0.9549241065979004,372,True,1759.9550648068823,0.0016379356384277344,849,0.0,1.0,56.18374558303887
150,tight,63,3495873461,2169181533,True,9262.579532578255,61.332854986190796,20592,True,9591.714548408707,0.09637093544006348,53091,0.7432861097091441,0.9656854867636718,61.213765044922866
150,tight,64,2521929457,7940914786,True,4504.1379791057025,13.443575859069824,4626,True,4504.1379791057025,0.021503925323486328,12111,0.0,1.0,61.80331929650731
150,tight,65,1835407695,3487210686,True,9452.465800299044,40.13809418678284,13603,True,8121.952377266135,0.06509995460510254,32385,4.284210125554601,1.1638169446495525,57.995985795893155
150,tight,66,3092593576,2039616841,True,3367.430281246503,6.7773120403289795,2475,True,3367.430281246503,0.013966083526611328,7487,0.0,1.0,66.94270068118071
150,tight,67,3544247345,3512649781,True,29210.483487971123,53.346571922302246,18028,True,29210.483487971123,0.08413481712341309,47375,1.8332316139801372,1.0,61.9461741424802
150,tight,68,11107126643,2093231601,True,6421.497061673268,27.310373783111572,9345,True,5694.584439160986,0.040780067443847656,22647,0.0,1.1276498101447736,58.73625645780898
150,tight,69,2085592141,2172903345,True,6906.4831474542325,31.6179940700531,10841,True,4695.6842103856825,0.04199719429016113,22675,0.0,1.4708150799789335,52.1896361631753
150,tight,70,3567339063,6091848381,True,2789.331875342636,4.16461706161499,1541,True,2789.331875342636,0.007809162139892578,3944,0.0,1.0,60.927991886409735
150,tight,71,3491211765,11939650698,True,26072.025481344237,76.44256615638733,25518,True,25860.85071583444,0.12613511085510254,66608,0.0,1.008165808922152,61.68928657218352
150,tight,72,1124430100,2516891951,True,5594.927288753792,12.079759120941162,4232,True,5544.630596600247,0.01948094367980957,10432,1.3042678226423374,1.0090712431202151,59.43251533742331
150,tight,73,2552348289,3504190682,True,11753.075954301272,48.37808680534363,16275,True,10178.563503392525,0.08416223526000977,40632,0.0,1.1546890629885014,59.94536326048434
150,tight,74,3491211767,10749874175,True,22536.47792514185,76.0193841457367,25207,True,21613.690385195045,0.11591720581054688,65787,4.097290148802901,1.042694584936726,61.68391931536625
150,tight,75,1880051628,2523861482,True,6714.570804972048,17.054967880249023,5912,True,6714.570804972048,0.03236579895019531,17904,0.6431739470465364,1.0,66.97944593386953
150,tight,76,4631691578,3500528663,True,4709.15884122297,4.94580078125,1795,True,4260.5725110028125,0.007850885391235352,4164,3.13660221372614,1.105287805585211,56.8924111431316
150,tight,77,1832593971,1400078353,True,5848.563285898472,20.169614791870117,6943,True,5848.563285898472,0.03331398963928223,18297,0.0,1.0,62.053888615620046
150,tight,78,2516924629,1883487759,True,8487.288572024301,32.18973779678345,10895,True,8487.288572024301,0.051325082778930664,28696,0.0,1.0,62.03303596320045
150,tight,79,3489882356,3491013122,True,14617.661392891523,20.166802883148193,6931,True,14264.508003154036,0.03172898292541504,17999,0.0,1.0247574882820634,61.492305128062675
150,tight,80,3505689863,2105153066,True,18344.69823552601,73.85943603515625,24602,True,18146.519985960334,0.11566901206970215,64662,0.0,1.0109210057751572,61.952924437846036
150,tight,81,3490991238,10115884297,True,8058.700280693966,9.55104684829712,3361,True,8058.700280693966,0.0146331787109375,8191,0.0,1.0,58.96715907703577
150,tight,82,1832594075,3489257082,True,9147.916813801805,41.656596183776855,14091,True,8776.587617349729,0.06557011604309082,35451,4.240190197519287,1.0423090627749245,60.25217906406025
150,tight,83,1480927624,2191994431,True,7182.520808570951,28.142732858657837,9688,True,6775.2128029039795,0.04163694381713867,22801,0.0,1.0601173745409727,57.51063549844305
150,tight,84,2355854521,1957364523,True,18261.08002276306,69.42076396942139,23275,True,17343.716006890703,0.11233210563659668,61322,1.3728930425657646,1.05289316404327,62.04461694008676
150,tight,85,1280126363,12065060516,False,0,0.0014710426330566406,0,True,5032.852216051462,0.03689980506896973,20996,-1,-1,100.0
150,tight,86,1275274775,2169447682,True,5460.733856674821,18.848119020462036,6421,True,5160.743235545743,0.03633928298950195,14725,0.0,1.0581293444445807,56.39388794567063
150,tight,87,1835495789,5450241679,True,6628.768279767921,39.485233783721924,13298,True,6589.661233572702,0.05775284767150879,32150,1.7241407939460047,1.0059346064705084,58.63763608087091
150,tight,88,5042508097,3488665239,True,2350.477053614569,2.537465810775757,923,True,2350.477053614569,0.003834962844848633,2292,0.0,1.0,59.72949389179756
150,tight,89,3498388295,1124354329,True,5962.692084227136,20.58445429801941,6947,True,5764.636858519826,0.02990412712097168,16791,0.0,1.0343569301186066,58.6266452266095
150,tight,90,1979266939,11347926989,True,3986.371998713856,11.580111980438232,3954,True,3986.371998713856,0.01800227165222168,10156,0.0,1.0,61.067349350137846
150,tight,91,1273478057,11052131865,True,6360.934523906801,37.77957034111023,12798,True,5521.517183224158,0.05236101150512695,28855,0.0,1.1520265740063287,55.64720152486571
150,tight,92,6098737553,3824958181,True,8187.911953819054,45.377532958984375,15373,True,7842.25792345377,0.07011795043945312,38775,0.8408427869611382,1.0440758304227078,60.35332043842683
150,tight,93,12323021593,12854763032,True,9099.711875562929,46.358185052871704,15670,True,9099.711875562929,0.07818198204040527,42088,0.7156324906721783,1.0,62.76848507888234
150,tight,94,2115566297,1950493587,True,3939.679454469247,9.140641927719116,3131,True,3939.679454469247,0.015249967575073242,8705,0.0,1.0,64.03216542217116
150,tight,95,3490877304,11850627647,True,7752.258075303861,16.18262815475464,5594,True,7752.258075303861,0.025636911392211914,14261,0.0,1.0,60.77413926092139
150,tight,96,3318269307,3144158732,True,4104.534268239499,2.5646779537200928,913,True,4104.534268239499,0.003874063491821289,2219,0.0,1.0,58.85534024335286
150,tight,97,1931372210,1832349710,True,7186.383669290418,31.086201190948486,10227,True,6917.771336875828,0.046504974365234375,25413,3.668728205928685,1.0388293164566929,59.75681737693306
150,tight,98,6290088001,6072430239,True,11144.943746400848,51.62664532661438,17459,True,11162.64894542082,0.08579182624816895,45631,0.0,0.9984138891130107,61.73873024917271
150,tight,99,2516868263,10636203372,True,3768.2669295074934,5.406927824020386,1911,True,3768.2669295074934,0.00848698616027832,4720,0.0,1.0,59.51271186440679
150,tight,100,2303826373,9469153932,False,0,0.0003459453582763672,0,True,4249.140824382803,0.027158021926879883,15193,-1,-1,100.0
150,standard,1,3479168346,1273357595,True,43700.64732312603,79.02913093566895,26502,True,43152.91766419638,0.12800002098083496,71961,0.0,1.0126927607350198,63.171718013924206
150,standard,2,2167631058,3481893581,True,22643.20715900514,67.20582914352417,22476,True,22472.053753363212,0.11502909660339355,61773,0.9573114320924725,1.0076162778676296,63.61517167694623
150,standard,3,1832593795,8514323209,True,3535.912141682475,4.852687835693359,1732,True,3535.912141682475,0.00851893424987793,4642,0.0,1.0,62.68849633778544
150,standard,4,3491107647,2236941346,True,23083.29264457372,72.84736800193787,24357,True,20391.001670862293,0.12094306945800781,67562,1.0984825412979022,1.1320332868962772,63.948669370356114
150,standard,5,913498558,1835407716,True,11459.657175991011,41.11258506774902,14037,True,11543.425949062115,0.06979680061340332,38864,2.7552903978626784,0.9927431619139109,63.88174145738987
150,standard,6,2168022200,1835496063,True,6385.529247118542,24.84808897972107,8522,True,6385.529247118542,0.04369187355041504,24182,3.9814519728740034,1.0,64.75891158713092
150,standard,7,8514323209,6094752669,True,3123.445754203857,6.385108947753906,2363,True,3123.445754203857,0.011259078979492188,6169,0.0,1.0,61.695574647430696
150,standard,8,1274031326,3479110325,True,39699.742672761015,78.37374091148376,26262,True,38141.90871180438,0.12547612190246582,70954,3.0091539620558714,1.040843104437364,62.98728753840517
150,standard,9,3517744265,3487889166,True,24310.11211544829,66.83223390579224,22411,True,23559.36594958346,0.10921978950500488,62178,3.5827589816259455,1.031866144762614,63.956704943870825
150,standard,10,2185027111,268301695,False,0,0.0008499622344970703,0,True,4619.871596220789,0.03505587577819824,19716,-1,-1,100.0
150,standard,11,10013324803,2169351529,True,10643.680064033872,44.204952001571655,15060,True,10152.10934614784,0.07305765151977539,40850,6.71642794339546,1.0484205499690127,63.133414932680544
150,standard,12,8794963017,10901289719,True,9457.448956207056,47.36623787879944,16054,True,9094.873383307975,0.07888197898864746,43784,3.5711664960782104,1.0398659285971505,63.333637858578484
150,standard,13,3501694602,2342125810,True,8429.81015308947,10.751276016235352,3825,True,7901.157960904627,0.015075922012329102,8336,0.0,1.0669081917866525,54.11468330134357
150,standard,14,1278041265,3491353855,True,11159.178570155984,52.18354511260986,17592,True,10574.38173731274,0.09882187843322754,45394,2.3939624635002152,1.0553031701872206,61.24597964488699
150,standard,15,3488053123,5524355240,False,0,0.0006830692291259766,0,True,3340.584919288161,0.0009071826934814453,441,-1,-1,100.0
150,standard,16,2599227046,2516912122,True,6086.077351779084,18.65669012069702,6430,True,6037.232259257358,0.03633403778076172,19095,0.0,1.008090643265683,66.3262634197434
150,standard,17,10944006998,3074602034,True,7499.667157037411,32.540658950805664,11140,True,7159.954913822352,0.05657219886779785,31359,0.0,1.0474461427905422,64.47590803278166
150,standard,18,3535737813,1835407915,True,8557.611233474337,33.700170040130615,11492,True,8785.517344479193,0.05964183807373047,33219,0.0,0.9740588855421165,65.40534031728829
150,standard,19,1832500331,10113638861,True,6399.65924341385,21.213690042495728,7088,True,6368.89971489041,0.035917043685913086,20265,9.478397131288242,1.0048296456060573,65.0234394275845
150,standard,20,10006667081,3925033990,True,4304.032514096299,11.756170272827148,3996,True,3531.233524084723,0.016319990158081055,9271,10.985560195416927,1.2188467527680378,56.89785352173444
150,standard,21,4515109737,11064139368,True,6765.358848846778,31.682999849319458,10874,True,6662.158053345915,0.055139780044555664,30309,3.5639170713298314,1.015490595490906,64.12286779504437
150,standard,22,3479147682,7070924830,False,0,81.03418183326721,27209,True,63802.935593736765,0.13182902336120605,72322,-1,-1,62.37797627278007
150,standard,23,2519156446,977632822,False,0,0.001544952392578125,0,True,2898.8331310202348,0.004133939743041992,2329,-1,-1,100.0
150,standard,24,2857860458,11056068705,False,0,0.0005159378051757812,0,True,4577.784409459445,0.024567127227783203,13538,-1,-1,100.0
150,standard,25,5068744258,11189424498,True,2956.71608031379,5.326629877090454,1865,True,2499.7792933633473,0.009083032608032227,5101,0.0,1.182790852041843,63.43854146245834
150,standard,26,3498359660,9999912987,True,11788.409279250911,52.18223309516907,17615,True,9348.442354768467,0.08620691299438477,47973,2.8650281857979945,1.2610025105666787,63.28142913722302
150,standard,27,11977562724,3498398454,True,1612.6343155927375,0.925835132598877,347,True,1612.6343155927375,0.0014109611511230469,829,0.0,1.0,58.14234016887816
150,standard,28,3497331305,11782247430,True,9142.398134226107,38.90269494056702,12933,True,8482.52259862475,0.06870508193969727,34823,14.079110497810973,1.077792369891044,62.86075295063607
150,standard,29,3487075884,3495377502,True,17961.41117277956,59.18435001373291,18993,True,17719.650811959036,0.09285569190979004,52244,1.321421216327559,1.0136436300797396,63.64558609601103
150,standard,30,12772267800,5075056399,True,8903.624916208108,41.513599157333374,13211,True,8671.480125660777,0.06672477722167969,36329,4.337576734236526,1.0267710687429663,63.63511244460349
150,standard,31,268310357,3484264519,True,12670.745508535441,56.83269500732422,18763,True,12181.792292378419,0.09169888496398926,50493,7.0329997568561,1.040138035883516,62.8403937179411
150,standard,32,2097604343,9874143977,True,5545.712910702829,5.032268762588501,1730,True,4463.9958043563,0.0074079036712646484,4266,0.0,1.2423203680637218,59.44678856071262
150,standard,33,3079800856,10945732686,True,2850.276343831078,3.6074788570404053,1286,True,2850.276343831078,0.006834983825683594,3835,0.754573535832789,1.0,66.46675358539765
150,standard,34,3500178997,2521404887,True,34436.35872524622,80.83989000320435,26299,True,34231.921061192275,0.13555407524108887,71456,0.0,1.0059721352970081,63.19553291536051
150,standard,35,1931989766,3487796010,True,24005.846056610542,74.98976516723633,24819,True,23702.41753786974,0.12240791320800781,67925,1.4069124983610408,1.0128015852499437,63.46117040853883
150,standard,36,1278980981,2516860150,False,0,0.001592874526977539,0,True,3265.930931552578,0.012129068374633789,4242,-1,-1,100.0
150,standard,37,2516880342,3512815583,True,13602.348177893595,32.6741099357605,11116,True,13123.171063259244,0.0554959774017334,28861,0.0,1.036513820655428,61.484356051418864
